sale_date,product_id,product_name,product_category,product_subcategory,unit_price,quantity_sold,sale_country,sale_city
1985-05-03,1120093,student,yard,loss,716.11,95,Wallis and Futuna,Seanton
2018-03-14,8888259,store,center,partner,439.72,51,Saint Kitts and Nevis,Lake Brandon
2023-09-21,8200823,mean,happen,vote,268.84,61,Singapore,Taylorport
2011-05-16,9647485,talk,trial,speak,537.28,75,Congo,New Nathan
1990-01-15,9151689,open,decade,share,686.32,90,North Macedonia,Port Patriciatown
1979-04-24,450122,likely,section,hear,637.23,82,Tajikistan,East Tiffanybury
2022-05-15,5970849,strategy,certainly,first,92.26,79,Equatorial Guinea,Wheelerberg
1987-01-02,1427620,avoid,high,idea,168.84,46,El Salvador,Rodriguezport
1993-11-13,9757945,a,citizen,camera,661.76,60,Palau,Lake Loganton
2009-02-05,5736780,ground,player,key,545.66,20,French Polynesia,South Robertland
1986-03-09,4015853,in,body,authority,400.71,40,Costa Rica,East Gary
1996-04-02,8114405,mouth,glass,charge,984.92,64,British Virgin Islands,Nortonshire
2023-01-04,2687749,together,audience,really,696.16,69,Cook Islands,Hollymouth
2006-02-06,6810203,respond,way,west,961.3,44,Turkey,Port Brandi
1981-08-18,6213891,near,away,oil,631.21,23,Saint Lucia,Port Richard
2011-06-26,7340489,certainly,week,happen,327.41,87,Kazakhstan,North Reginaland
2001-04-13,1798944,mouth,official,today,140.44,94,Cape Verde,New Douglas
2008-08-06,4622427,out,reveal,it,215.52,70,Somalia,Dianahaven
2005-05-06,6783974,send,cut,act,751.25,5,Latvia,Hortonbury
1980-11-19,2084521,key,rock,audience,478.95,89,Honduras,Sheilaview
2012-03-14,7992813,eat,scene,peace,523.55,32,San Marino,Perryport
2020-07-24,2716121,scene,seven,direction,543.07,23,United Kingdom,Mayshire
2015-03-09,9846123,usually,improve,too,129.5,81,Italy,Garciachester
1999-12-18,6089390,stock,read,career,629.66,94,Jordan,New Daniel
1999-09-21,1109938,hear,toward,everything,615.36,72,Yemen,Washingtonview
1973-04-22,2856170,nice,evening,direction,950.58,83,Djibouti,North Ryanberg
2002-12-07,400912,but,risk,respond,55.41,80,Cuba,North Christianmouth
1973-08-06,6334244,upon,reduce,fight,709.26,71,Turkey,Claireside
2015-06-30,7074955,respond,even,go,254.43,87,Netherlands Antilles,Holmestown
2014-11-27,6452111,later,its,far,611.68,91,Italy,Veronicafurt
1987-03-23,9656506,game,capital,require,749.13,52,Malaysia,Howellton
1986-01-07,779654,development,against,trouble,160.85,32,Lao People's Democratic Republic,West Claytonberg
2023-02-19,4168908,job,campaign,woman,263.09,13,Hong Kong,Seanstad
2021-05-23,909126,try,style,choose,990.4,46,Uganda,New Sarahshire
2001-06-04,9125664,million,industry,democratic,351.48,17,Maldives,Port Alyssa
2019-03-12,9887064,there,season,type,208.42,15,Czech Republic,North Dana
1990-11-02,2057337,into,see,trouble,304.94,98,Pitcairn Islands,Craigshire
2006-01-13,8481262,worker,political,bit,907.28,39,French Guiana,South Josephstad
1979-12-16,50583,education,change,improve,939.21,75,Vietnam,Port Jesse
2000-07-22,6769713,test,country,behind,422.57,16,Malaysia,South Richard
2013-11-29,3990550,call,listen,age,371.96,16,Dominican Republic,Nicholasland
1993-11-16,4382703,write,girl,occur,291.7,97,Egypt,South Tammy
2010-03-01,2497559,admit,piece,yes,756.42,45,Algeria,Lake Drewside
1984-04-24,6554090,thousand,event,any,248.91,51,Morocco,Alyssaville
1997-11-20,123319,minute,yes,hit,665.12,85,Iraq,South Adamchester
1974-01-03,7216070,what,marriage,pull,355.4,56,Czech Republic,South Paulville
2018-06-08,3088971,usually,go,issue,130.2,17,Mali,Hamptonstad
2002-10-22,442589,development,eat,sell,342.83,2,Egypt,Greenburgh
2001-02-10,5017452,cover,movie,example,184.96,86,Kuwait,North Robinside
1986-06-04,9587951,eight,bad,this,132.99,52,Paraguay,Theresachester
1979-05-22,499657,part,pressure,campaign,885.34,17,Timor-Leste,New Nathan
1997-04-12,5993847,help,particularly,line,244.74,75,Seychelles,Johnsonbury
1980-05-12,50098,author,mention,be,862.1,33,Montserrat,Mitchellport
2005-10-09,1365003,enough,rich,exist,73.8,96,Cameroon,Amandaborough
2005-06-15,1353830,poor,million,expert,312.85,44,Germany,Stewarttown
1996-09-19,5927067,act,I,court,289.1,96,Heard Island and McDonald Islands,South Jacobfurt
2012-06-14,5964635,none,rule,quickly,823.02,12,Qatar,North Codyside
1993-11-15,8003143,fire,specific,fish,521.15,83,Lithuania,Josephfurt
1990-11-09,2783081,effort,issue,amount,583.15,45,Thailand,Harrisside
2003-11-13,4567772,involve,realize,ok,474.33,99,Cape Verde,Dylanchester
2015-06-03,5130210,middle,main,sing,561.07,6,Nigeria,Gallagherville
1979-01-26,3859178,television,reduce,another,539.84,15,Slovenia,West Adamfurt
2004-07-25,344250,begin,most,arrive,416.01,46,Suriname,South Karlhaven
1979-11-17,6881367,staff,decision,spend,709.59,46,Panama,Shawnland
2002-07-06,362580,television,let,table,747.56,46,Cape Verde,New Bethburgh
1983-10-15,4997826,send,prepare,away,138.11,41,Chile,Port James
2010-12-21,5018469,than,dinner,drop,974.1,28,Cuba,East Danielle
2002-10-13,27166,catch,cause,create,181.57,91,Sudan,Lake Valerie
2006-02-25,7022540,nation,in,crime,432.72,10,New Zealand,New Alec
2010-06-14,4697860,just,travel,ability,908.88,70,Saint Kitts and Nevis,West Michelletown
2014-03-16,4720052,lawyer,check,two,434.11,5,Guinea-Bissau,Peggyside
2013-08-18,1199156,hit,resource,talk,600.51,59,Niue,West Tracey
2000-05-24,9524015,hour,position,before,66.1,94,Tajikistan,Port Jonathanstad
2012-11-25,6805547,hour,choice,above,449.91,87,Mali,Elizabethstad
2015-11-09,6016586,expect,get,arm,375.34,6,Mexico,New Julia
2000-04-27,2205667,summer,certainly,indicate,701.48,30,Cocos (Keeling) Islands,North Ryan
1980-02-17,5080502,pattern,fire,allow,856.92,97,Latvia,Murphyfurt
1972-01-14,3297081,food,agency,size,610.58,92,Mali,East Brittneyton
2020-08-18,7841493,actually,condition,use,653.84,80,Russian Federation,New David
1981-07-31,5039676,accept,about,answer,726.97,13,Angola,Gonzalesview
2019-08-15,561073,road,too,capital,861.35,72,Bouvet Island (Bouvetoya),North Christopherfurt
1978-11-29,7218318,couple,hotel,as,182.59,10,Paraguay,Mckinneyfurt
1975-07-26,890552,example,that,employee,69.46,4,New Caledonia,Briannaland
2005-10-15,7589297,fight,heavy,finish,610.17,48,Greece,Port Maria
1972-02-13,9981117,answer,remain,different,94.13,99,Bahrain,Smithstad
2014-05-15,3581544,worker,order,build,605.29,79,Ecuador,West Debraview
1977-02-23,144291,fall,study,clearly,255.14,54,United Arab Emirates,North Shannonborough
1975-03-09,7107404,speech,course,improve,562.13,46,Liechtenstein,West Amandachester
1983-11-21,572640,must,scientist,couple,457.61,44,Guinea-Bissau,Williamside
2011-10-03,1865895,center,door,present,820.02,24,Liberia,Port Krista
2009-08-21,7970745,final,business,project,988.42,16,Norfolk Island,New Kimberlyview
2008-10-14,10625,prove,day,statement,158.02,44,United Arab Emirates,West Lori
1990-12-14,6779056,provide,card,so,699.14,60,Kyrgyz Republic,East Christophertown
2012-07-15,2782488,daughter,decision,occur,830.7,89,Panama,South Brenda
1977-03-07,8634418,sure,small,amount,401.73,84,Somalia,Michaeltown
1996-03-23,1262747,physical,wonder,may,116.85,86,Guadeloupe,Ingramport
1998-12-25,6821329,sure,fund,child,488.51,72,Luxembourg,Franklinmouth
1973-07-28,3917526,father,design,down,28.91,76,New Zealand,Crystalton
1983-03-03,1232426,how,cover,condition,355.2,23,Heard Island and McDonald Islands,Ronaldchester
1992-04-24,5481652,travel,everyone,these,669.35,67,Mozambique,Whitebury
1998-12-19,5006751,difference,decision,education,18.09,6,Sudan,New Stephanie
1975-07-11,5071793,leader,less,plan,514.77,9,Afghanistan,Port Ginachester
1999-04-24,2881649,education,sell,point,870.33,73,Saudi Arabia,Jacobmouth
1976-09-23,5615596,theory,success,phone,707.35,13,Timor-Leste,Port Brianview
1972-04-09,6819412,tax,picture,skin,157.41,2,Tajikistan,Craigton
1979-12-02,5246086,carry,important,difference,460.75,30,Nigeria,Lake Kelseyburgh
1975-08-24,6386894,boy,mother,by,297.09,5,Cook Islands,Katherineview
1972-04-15,7494567,different,happen,far,575.58,45,Honduras,Jacksonshire
2012-11-26,5878281,institution,democratic,property,687.65,23,Kuwait,North Steveview
1977-10-02,5181721,face,during,under,621.73,20,Cameroon,Humphreyfurt
1985-09-23,5497725,their,risk,performance,58.78,45,Montserrat,Jenniferbury
1997-08-22,2153497,quickly,appear,among,777.93,52,Cocos (Keeling) Islands,Lake Brenda
1971-05-20,8936212,reduce,blue,travel,458.07,61,Pakistan,Gentrymouth
1994-05-19,1893086,energy,other,president,701.05,92,Dominican Republic,North Matthewberg
2001-02-16,9767322,continue,activity,personal,675.46,2,Slovenia,North Angelafort
1971-03-25,8108549,now,police,claim,661.63,26,Ukraine,Jefferybury
1973-11-12,7857659,account,less,choice,983.85,78,Luxembourg,East Yvettestad
1993-12-07,7961705,become,ball,analysis,472.34,96,Saudi Arabia,Mitchellview
1977-03-26,5090643,cover,unit,forward,639.98,62,Trinidad and Tobago,Williamsmouth
1988-08-10,1121916,exist,base,then,95.18,46,Zimbabwe,South Pamelaport
2022-08-18,7439450,a,reach,far,426.71,5,Palestinian Territory,Davidport
2019-08-03,9844226,myself,image,crime,357.67,91,Cayman Islands,Evelyntown
2019-05-21,5431680,to,couple,professor,104.3,81,Madagascar,New Donaldview
1990-03-06,8441805,national,position,or,891.88,68,Togo,South Zoeburgh
2008-11-25,2723103,say,cold,nearly,822.92,62,Marshall Islands,Lake Casey
2021-05-08,7214931,later,trade,food,265.22,58,Liberia,Adamshaven
1993-11-22,1066818,first,born,difficult,42.68,96,Austria,North David
1981-05-05,8347838,training,determine,hotel,424.31,3,Djibouti,West Jesus
1986-11-01,7939078,since,artist,vote,466.96,16,Somalia,Lake Jonathan
1971-02-14,3739938,late,yeah,suggest,677.44,74,Guam,Boyerland
1975-04-17,8244546,relationship,final,consumer,589.18,81,Congo,Barrettview
1994-05-03,991131,candidate,guess,certainly,431.47,85,Armenia,Robertmouth
1983-10-08,3317766,require,education,a,778.01,74,Monaco,Gregoryport
2021-11-26,5238764,magazine,almost,court,771.81,92,Palau,West Theresa
1987-11-27,867289,serious,along,executive,128.22,42,Guinea,Morganfurt
1998-04-16,8637050,political,business,form,47.19,3,Australia,West Katelynshire
2023-08-24,5052098,tell,similar,worry,310.48,59,Guinea-Bissau,Lake Russell
2024-01-31,1375103,put,reach,popular,638.72,42,Greenland,Mortonchester
2016-03-02,1927415,four,seek,either,524.62,64,Cuba,North Jessicafort
2015-07-21,8387516,already,the,score,649.57,59,British Indian Ocean Territory (Chagos Archipelago),North Kimberlybury
1992-05-07,3063483,identify,edge,medical,712.99,59,Turks and Caicos Islands,Port Angela
1980-11-17,850928,continue,be,high,366.12,63,Gambia,Wardmouth
1976-08-02,3194545,color,base,behind,381.17,39,Seychelles,Donnaland
2012-11-03,3862029,energy,imagine,moment,811.39,19,Pitcairn Islands,West Theresaburgh
2023-12-20,978436,air,recently,today,478.95,8,Serbia,New Michelle
1984-09-18,3300370,nor,child,memory,537.06,48,Hong Kong,New Frankside
2011-04-14,450018,development,agree,free,815.63,48,Armenia,Erinshire
1971-04-15,1489190,easy,process,ready,164.97,96,Paraguay,New Joseph
2021-10-27,4303572,move,police,town,170.77,70,Guyana,East Reneehaven
1981-08-31,1843227,ahead,security,under,640.03,15,Azerbaijan,Clineberg
2019-11-11,6534925,myself,plant,magazine,733.62,22,Saint Barthelemy,Port Brianna
1981-11-03,1439759,ready,still,could,977.54,88,Mongolia,East Tonya
2017-02-03,8301403,ahead,follow,figure,254.92,99,United States of America,Parksville
2004-07-25,3469805,job,treatment,may,323.65,66,Jamaica,Port David
1971-10-29,9092252,choice,image,increase,427.76,16,Saint Lucia,Collierchester
2021-07-01,1255619,not,almost,view,457.1,90,Colombia,Jamesside
2006-05-16,1796344,move,evidence,tell,432.35,71,Colombia,Port Charles
2009-01-27,6901886,finally,still,open,148.27,3,Tokelau,Port Anthonyside
2003-04-11,800096,rule,usually,off,160.31,50,Seychelles,Mercedesland
2023-03-02,5645474,political,computer,leader,26.65,7,Tajikistan,South Vanessa
2004-11-25,6366166,full,commercial,his,945.33,59,Sweden,New Tommyport
1995-09-08,2171360,though,health,station,685.35,58,Korea,New Patriciaton
2014-06-17,95082,expert,interview,several,292.59,17,Tunisia,South Jasonport
1994-03-10,3245180,federal,while,story,802.06,21,Colombia,Port Alexfort
1982-04-20,804734,identify,degree,writer,400.84,62,Greenland,Karenport
1992-07-12,7572471,of,during,report,20.55,95,Comoros,West Tony
1988-05-12,6191866,whom,include,magazine,602.44,17,American Samoa,Lake Moniqueland
2023-08-04,8000639,live,collection,probably,799.92,45,Chile,Mcculloughmouth
1982-07-01,9278632,yard,actually,training,982.18,57,India,Port Kathryn
1972-08-05,7117386,laugh,floor,happen,740.27,52,San Marino,North Scott
2023-08-03,4206038,seem,use,business,271.19,14,Dominica,Bonnietown
2007-02-05,4606613,particularly,general,consumer,104.57,37,Uganda,Wrightchester
1974-06-13,6868125,garden,to,continue,576.59,23,Swaziland,Lake Ashley
1972-01-24,9541962,any,first,individual,60.22,18,Korea,Lopezland
2003-07-17,4053434,join,season,scene,896.3,63,British Virgin Islands,Leachchester
2022-12-13,2041281,seven,south,show,203.26,24,Nepal,North Janeburgh
2010-09-13,7431779,husband,enter,face,748.15,77,Cocos (Keeling) Islands,Wolfetown
1991-04-30,5906633,continue,war,seven,718.36,25,United Kingdom,Cooktown
2004-01-20,1273668,accept,long,former,723.25,17,Rwanda,Davistown
2014-05-13,7178155,write,alone,agreement,802.22,46,Honduras,Kimberlyhaven
1976-08-06,8882805,work,rule,week,525.83,18,Mozambique,Jordanchester
2022-10-21,6446031,establish,whatever,position,299.41,30,Egypt,Phamchester
2023-02-01,9795982,test,movement,little,591.85,63,United Arab Emirates,Johnsonmouth
1990-05-27,5565144,wide,among,bar,422.45,56,Sudan,Angelamouth
1970-12-08,7528287,meet,property,address,728.16,16,Argentina,Kyleborough
2002-09-12,408015,story,situation,book,288.18,32,Bermuda,Chenburgh
2012-04-13,7836518,something,discover,later,49.83,15,Poland,West James
1977-07-14,8985830,store,hard,conference,438.54,74,Guadeloupe,Kevinmouth
1978-04-14,2432154,a,star,admit,695.17,36,United Kingdom,West Kimberly
2009-06-03,7898123,thank,hear,behind,33.22,31,Timor-Leste,South Diana
2022-06-03,2699509,deep,age,machine,634.85,33,Myanmar,Chapmanborough
1985-02-20,7924764,race,firm,say,609.36,35,Central African Republic,Davishaven
2007-10-08,1077941,close,often,production,208.74,77,Madagascar,Brianborough
2018-05-28,4361408,us,especially,executive,187.2,11,Netherlands,East Edward
2021-06-15,5354097,practice,tend,involve,530.34,7,Antigua and Barbuda,South Samuelmouth
1992-07-17,6674822,list,money,home,406.09,100,Djibouti,Fisherville
2002-07-31,4947668,happy,design,question,34.77,44,Sierra Leone,Christopherland
2024-02-10,8480429,inside,production,minute,832.48,1,American Samoa,Richmondhaven
1993-05-28,4556321,seek,girl,garden,267.96,93,Zimbabwe,New Debraland
1971-05-23,5540925,type,miss,image,239.34,39,Nigeria,Port Benjamin
2020-10-27,2122533,single,size,wish,864.83,69,Marshall Islands,Port Richard
2008-06-02,3433671,defense,treatment,in,856.04,53,Liechtenstein,New Brandonbury
1973-02-21,5644118,camera,then,art,281.03,52,Madagascar,Lake Karen
2013-01-10,7757322,half,full,kid,344.24,52,Philippines,South Belinda
2008-09-17,4225776,ready,one,hit,255.9,24,Peru,Luismouth
1979-06-18,6553333,four,today,medical,758.44,18,Russian Federation,Millerborough
2007-10-15,3856592,doctor,break,south,676.21,76,Armenia,West Robert
1980-08-17,8063434,on,loss,buy,905.26,40,Syrian Arab Republic,Dalefurt
2004-10-20,2436196,economy,most,before,43.72,92,Iraq,Greenefort
1992-12-08,5900418,another,side,here,501.53,48,Niger,West Thomasmouth
1989-06-30,6466323,trouble,strategy,left,769.23,80,Mayotte,Zhangstad
2011-03-13,5793667,line,among,push,618.49,38,Iran,Richardville
2003-09-02,9599649,memory,realize,live,251.66,78,Montenegro,West Michelleshire
1971-09-12,7872626,him,else,scientist,310.8,5,Bahamas,West Annton
1982-06-30,8290988,money,attention,head,101.33,86,Sri Lanka,Port William
1988-07-20,2930472,purpose,hospital,attention,121.06,49,Liechtenstein,Markmouth
1992-01-04,7135583,fall,trial,for,672.51,33,Netherlands,Flemington
1998-09-01,5856467,kind,debate,training,572.9,94,Benin,Michaelmouth
2000-08-14,478488,successful,place,myself,697.0,45,China,Levineshire
1998-11-17,4407198,produce,far,PM,96.46,83,Anguilla,Lake Melissa
1994-07-25,1518829,art,technology,Mrs,754.86,65,Brunei Darussalam,North Lorettaborough
1970-11-29,4129921,expert,rather,from,146.42,20,Ethiopia,Bridgetport
1979-11-06,5521222,amount,behind,know,18.66,85,Chad,New Lorraineburgh
1991-09-25,50669,wall,cup,home,399.84,28,Sri Lanka,Lake Gregory
1975-11-19,2810399,word,civil,purpose,138.24,93,Indonesia,Jonesberg
1981-04-04,2889210,put,there,door,905.49,57,Belgium,Jacksontown
2009-05-07,3814194,thing,mission,soldier,597.96,58,Luxembourg,Marychester
2017-02-24,8623868,suddenly,structure,choice,605.72,76,Poland,Robertmouth
1998-10-07,7332799,success,me,son,846.61,73,British Indian Ocean Territory (Chagos Archipelago),South Karen
2009-02-07,4057896,this,while,kitchen,885.94,39,Poland,South Nancy
2017-06-15,2034945,a,mention,however,665.62,93,Tunisia,Port Monicaborough
1991-10-23,3450551,role,identify,popular,760.97,57,Saint Lucia,New Tammyton
1993-08-08,2268122,suddenly,kitchen,stuff,112.94,71,Cocos (Keeling) Islands,North Edward
1987-02-06,8582108,discuss,increase,half,887.85,17,Jersey,West Janet
2019-02-04,5654877,pick,idea,speech,109.29,59,North Macedonia,Robertberg
1982-08-14,7062144,seek,skill,identify,920.61,33,Ethiopia,Clarkchester
1987-06-01,2802811,short,home,when,667.57,33,El Salvador,West Christopher
2018-11-30,9236562,follow,able,area,469.18,82,Comoros,Jerryside
2017-07-14,6025324,mention,suggest,rock,237.66,22,New Zealand,Lake Andreaburgh
1975-12-18,798506,pretty,civil,organization,703.7,60,Mauritania,Baileyport
2014-03-26,4126501,join,life,late,274.77,38,Congo,Lake Paul
1977-06-17,5787452,that,stay,human,594.98,35,China,Campbellview
2014-04-19,7045986,for,goal,establish,179.5,89,Djibouti,West Timothyborough
2023-01-29,5647948,suffer,amount,series,189.0,85,Western Sahara,New Michaeltown
1994-03-28,3652984,meeting,often,everything,934.32,49,Timor-Leste,West Danielle
1996-05-22,9337583,down,protect,run,641.49,75,Uruguay,Marksport
1978-07-07,2364581,where,red,collection,848.3,41,Cook Islands,Patrickside
1985-02-16,7826103,pattern,away,radio,71.87,46,Zimbabwe,South Alejandrostad
1988-01-18,9940004,or,easy,star,813.94,55,Slovenia,Port Taylor
2007-05-25,3819754,television,culture,ever,593.8,16,Mongolia,North Miguelburgh
1984-06-11,2250456,speak,respond,before,235.16,20,Djibouti,West Derekborough
1993-07-10,4849057,open,home,power,657.07,14,Lithuania,North Andrewtown
1996-08-31,6275467,suffer,recently,receive,544.81,40,San Marino,West Lisa
1992-11-07,1319642,air,consider,remain,743.46,77,Western Sahara,Lake Danahaven
1996-05-03,8902192,stand,race,recognize,694.99,4,Sudan,East Pamela
1996-04-06,2576034,out,grow,strategy,312.53,35,Uruguay,North Sharonton
1992-06-11,7565987,economy,center,movie,515.3,88,Estonia,Timothytown
2011-10-02,4423493,should,miss,nature,792.51,21,Liechtenstein,Deborahhaven
2001-10-05,4185169,participant,Democrat,ok,97.67,1,Mauritius,Willisfurt
2001-03-02,9968060,career,face,alone,857.53,5,Belgium,Younghaven
2013-04-10,699320,fire,face,trip,917.45,90,Botswana,Port Alexander
2020-06-17,231550,last,win,general,80.37,100,Barbados,Angelachester
1999-06-04,3358220,increase,more,identify,508.55,9,Cameroon,Robertborough
1976-04-28,3967341,budget,four,bed,670.47,24,India,South Trevorport
1976-07-18,8481801,practice,as,color,806.41,79,Hungary,Lake Kathrynmouth
1993-04-09,453786,thank,glass,skin,695.47,20,Senegal,Port Kaitlyn
1997-03-12,8523732,indicate,relationship,assume,400.07,91,Hong Kong,Fergusonstad
1989-04-08,9115109,top,federal,too,560.73,21,Bhutan,Karenchester
2023-03-26,6094223,I,model,far,731.61,88,New Zealand,East Heather
1984-02-24,9504132,group,mean,act,211.81,66,Mongolia,South Bradley
1996-11-29,8055789,sense,age,southern,333.19,54,Macao,Jenningstown
1974-01-03,3728228,admit,order,two,282.67,20,French Polynesia,New Jessica
2006-07-17,4578385,bar,open,reflect,705.64,14,Guernsey,Pottsborough
1992-01-10,1380282,cup,wrong,sea,745.42,17,Burundi,Annefort
1970-09-07,9921408,international,owner,condition,731.16,28,Marshall Islands,Roseshire
2002-06-16,7850142,relate,control,room,613.32,12,Guinea,North Jacob
1994-01-03,5301311,window,true,consumer,438.43,93,Djibouti,Ryanshire
1982-10-14,2516254,wall,myself,school,297.29,42,Tuvalu,East Daniel
1991-05-22,3308487,staff,central,write,844.18,87,Saint Pierre and Miquelon,South Jenniferberg
2010-03-05,8013186,crime,leader,democratic,802.36,69,Guyana,Johnport
2005-12-02,4886429,or,top,themselves,346.78,93,Saint Barthelemy,Craigburgh
2012-04-14,9455039,sea,ask,executive,345.05,85,Rwanda,Lake Alyssastad
1980-07-22,142269,law,agreement,child,829.74,76,Mali,East Amandaview
2010-06-09,4456074,end,society,night,754.27,99,Austria,Lake Hannahland
1970-12-16,8440545,reach,financial,fund,688.05,2,Fiji,Kristihaven
1983-08-07,6097364,if,understand,too,840.85,58,British Indian Ocean Territory (Chagos Archipelago),Watkinsview
2014-03-15,1186284,meeting,recognize,pull,25.08,35,Mozambique,North Katherine
2002-08-29,3899297,stage,able,activity,752.5,17,Burkina Faso,Douglasmouth
1990-01-22,135871,money,technology,young,499.76,92,Saint Pierre and Miquelon,New Annetteburgh
1993-01-01,5340682,what,turn,challenge,396.85,46,San Marino,Whiteport
2014-09-23,6811490,heart,how,level,720.74,20,Croatia,Bensonfurt
2012-05-05,1596225,worry,others,law,679.79,68,Bahamas,Barberburgh
1986-03-13,2036388,from,mention,upon,677.61,62,Sudan,Kathleenstad
2012-02-27,1934995,spend,policy,military,993.62,76,Cyprus,Andrewburgh
2002-02-18,65338,difficult,important,example,724.15,90,Jamaica,West Bobby
1993-12-16,8269010,whom,allow,mission,105.57,65,Lithuania,Richardview
1978-03-14,2043800,can,meet,despite,132.17,69,Croatia,Dorothychester
1991-09-09,4524367,relate,admit,small,570.21,71,Somalia,Watsonland
1976-08-16,5326486,simple,rate,activity,76.11,76,Thailand,South Emily
2020-05-18,8792752,them,ten,case,274.22,94,Trinidad and Tobago,Woodton
1992-07-11,6645086,watch,stuff,herself,592.47,100,Martinique,South Wayneshire
1974-01-11,461406,program,news,set,760.26,5,El Salvador,Hillview
2007-10-27,7742267,assume,often,region,925.63,84,Slovakia (Slovak Republic),Coxmouth
1972-01-09,4957089,run,sound,low,589.75,6,Belarus,West Teresa
2010-12-06,6202976,series,themselves,event,540.94,1,Congo,Jonesburgh
1986-11-29,8121403,cost,forget,suddenly,568.1,29,Montenegro,Lake Patriciachester
2008-08-21,6493489,professor,appear,along,687.06,90,Senegal,Shortside
1989-08-29,278007,quickly,coach,actually,280.45,38,Turks and Caicos Islands,New Joseph
1977-08-05,7957333,need,former,government,721.89,17,Finland,Edwardshaven
2023-07-11,4829390,including,fact,simply,548.66,9,Maldives,South Billyland
1973-04-08,8436741,fire,certain,cost,969.89,61,Montserrat,Zacharyland
1979-04-12,3795015,like,test,future,427.12,47,Lao People's Democratic Republic,Bauermouth
1982-05-30,7788783,prepare,herself,stage,499.7,68,Palau,South Brandon
1995-01-27,1404834,third,military,become,675.99,63,Canada,Ginamouth
2006-05-31,3390354,hotel,cause,newspaper,830.99,86,Swaziland,North Tonyburgh
1979-07-02,1315526,respond,loss,morning,396.05,96,Paraguay,Nancyshire
2010-08-06,7050225,over,relationship,after,499.2,17,Nauru,West Bryan
1978-07-21,5802178,agent,those,maintain,131.44,92,Chad,Morrisonside
1979-05-12,572888,rock,phone,practice,623.71,35,Svalbard & Jan Mayen Islands,Vancechester
2021-01-08,9313465,say,eight,skill,704.07,7,Japan,Port Ryanshire
1974-08-26,1924768,wear,guess,push,757.22,38,Somalia,New Aliciaborough
1973-07-22,9738,everybody,reason,couple,982.93,79,Malawi,Joditon
1989-06-13,1107007,true,room,vote,172.7,69,Azerbaijan,Brandonberg
2018-05-01,3397700,population,treatment,house,652.63,62,Netherlands,West Elizabethborough
1992-07-16,976699,thank,necessary,none,754.03,68,India,Catherinefort
1982-03-21,9998528,may,all,artist,853.66,45,Papua New Guinea,Lake Matthewberg
1972-08-08,2211762,its,course,never,11.09,10,Mali,South Nicholasmouth
2010-02-20,8681162,nation,federal,agency,319.1,78,Spain,New Sarahburgh
1978-11-27,4707398,commercial,office,stop,377.97,71,Rwanda,Port Williamstad
2019-09-04,6438266,action,hundred,third,806.85,17,Libyan Arab Jamahiriya,Frazierborough
1971-10-09,20769,same,friend,matter,673.07,91,Swaziland,Donaldmouth
1999-11-04,582041,green,center,benefit,850.93,44,Spain,Douglasland
1983-01-05,6126630,course,end,study,510.97,10,Lebanon,Whiteland
2015-08-01,2485059,institution,never,discussion,388.59,70,Haiti,Bradleyview
2005-10-05,6064771,garden,not,more,638.95,84,Timor-Leste,North Alexandrabury
2013-03-26,615483,skin,subject,popular,339.01,66,Cape Verde,Port Julieland
2013-05-30,4662405,use,glass,behavior,915.14,68,Faroe Islands,Melaniemouth
1986-11-24,3455358,such,team,produce,55.46,21,Jamaica,New Derrick
1989-06-13,5980544,music,camera,list,702.0,43,Falkland Islands (Malvinas),Kellytown
1978-10-13,9548134,culture,account,into,159.45,12,Jordan,West Glenn
1975-09-13,1553842,these,career,also,316.54,69,Greece,East Jasmine
1974-10-05,9362762,six,owner,suffer,845.34,50,Korea,Isaacmouth
2000-03-15,2905310,toward,hear,people,425.46,86,Dominican Republic,Lake Kathleenmouth
1986-10-16,4767118,we,capital,have,962.08,66,Christmas Island,Churchchester
1998-07-04,7927646,including,especially,upon,773.36,3,Bulgaria,Jonesshire
1989-05-29,4739730,involve,leader,prove,497.47,90,Luxembourg,Port Christopher
2022-09-14,172532,must,ball,size,695.17,69,France,Lauraside
1999-02-05,3030828,seven,happen,already,89.48,21,Turks and Caicos Islands,Flowerschester
2014-12-03,6022809,memory,full,return,780.28,37,Central African Republic,New Victoriabury
2007-04-22,4162590,discover,age,current,227.75,93,Chad,North Sherry
1999-10-01,9252318,trial,campaign,authority,916.85,50,Greenland,South Casey
1985-03-16,8707724,word,bed,meet,854.66,88,Lebanon,Lisamouth
1984-09-28,6225912,each,right,day,528.06,77,Uzbekistan,Port Amandahaven
2001-02-03,4255657,language,house,challenge,469.76,19,Bolivia,Port Karenstad
2008-01-04,4229252,speak,adult,thank,557.04,92,Israel,Port Megantown
1977-12-24,5642614,stay,animal,skill,869.0,43,Cameroon,West William
1983-07-29,1832042,use,yourself,moment,956.94,43,Poland,Craigstad
2000-09-05,890,he,price,game,202.25,41,Maldives,Rodriguezberg
2001-10-29,3403422,bag,stuff,letter,381.58,39,Guyana,Durhamberg
1990-07-22,292806,organization,Mr,dog,994.23,40,Portugal,Malloryburgh
2021-09-21,9252932,central,baby,than,573.1,33,Hungary,North Stephen
2010-11-11,8006990,resource,happen,home,22.28,62,Haiti,North Glendamouth
2021-11-13,4626307,computer,program,sell,866.58,50,Slovenia,West Karenshire
